time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,geom,location,address,state,country
2022-10-09T20:22:00.470Z,33.6968333,-116.8091667,15.37,0.62,ml,18.0,159.0,0.07404,0.07,ci,ci40358312,2022-10-11T21:24:30.988Z,"10km WSW of Idyllwild, CA",earthquake,0.4,0.27,0.142,14.0,reviewed,ci,ci,"-116.8091667,33.6968333","Rouse Hill Road, Riverside County, California, United States","{'road': 'Rouse Hill Road', 'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T20:16:08.450Z,33.046,-116.4575,9.58,1.02,ml,28.0,62.0,0.03517,0.18,ci,ci40358304,2022-10-11T21:21:06.437Z,"14km ESE of Julian, CA",earthquake,0.25,0.62,0.185,21.0,reviewed,ci,ci,"-116.4575,33.046","San Diego County, California, United States","{'county': 'San Diego County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T20:01:59.090Z,18.7530002593994,-154.974838256836,16.1599998474121,1.88999999,md,40.0,301.0,,0.170000002,hv,hv73172722,2022-10-09T20:05:14.540Z,"72 km ESE of Naalehu, Hawaii",earthquake,1.87,18.1599998,1.88999999,4.0,automatic,hv,hv,"-154.974838256836,18.7530002593994",,0,0,0
2022-10-09T19:55:28.380Z,33.4933333,-116.4755,15.76,0.86,ml,28.0,65.0,0.05129,0.11,ci,ci40358296,2022-10-11T21:17:10.970Z,"20km ESE of Anza, CA",earthquake,0.21,0.44,0.132,22.0,reviewed,ci,ci,"-116.4755,33.4933333","Riverside County, California, United States","{'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T19:40:09.756Z,37.1449,-117.913,0.0,1.5,ml,26.0,203.73,0.23,0.3191,nn,nn00848896,2022-10-09T19:43:36.286Z,"33 km E of Big Pine, California",earthquake,,12.5,0.86,14.0,automatic,nn,nn,"-117.913,37.1449","CAL Fire San Bernardino Unit, California, United States","{'county': 'CAL Fire San Bernardino Unit', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T19:37:31.411Z,45.6696,151.4182,43.913,4.5,mb,46.0,186.0,6.135,0.86,us,us6000isbz,2022-10-12T15:50:51.040Z,"281 km E of Kuril’sk, Russia",earthquake,10.57,8.156,0.094,35.0,reviewed,us,us,"151.4182,45.6696",,0,0,0
2022-10-09T19:29:45.860Z,38.8166656,-122.8166656,1.7,0.5,md,13.0,67.0,0.008466,0.08,nc,nc73791511,2022-10-09T19:31:22.603Z,"7km NW of The Geysers, CA",earthquake,0.31,0.86,0.35,2.0,automatic,nc,nc,"-122.8166656,38.8166656","Sonoma County, CAL Fire Northern Region, California, United States","{'county': 'Sonoma County', 'state_district': 'CAL Fire Northern Region', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T19:23:10.422Z,62.0147,-151.7487,116.6,2.4,ml,,,,0.59,ak,ak022cyp01z5,2022-10-12T15:12:36.040Z,"18 km W of Skwentna, Alaska",earthquake,,0.7,,,automatic,ak,ak,"-151.7487,62.0147","Skwentna, Matanuska-Susitna, Alaska, United States","{'locality': 'Skwentna', 'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T19:21:00.034Z,57.9823,-156.7437,2.4,1.9,ml,,,,0.42,ak,ak022cyozlsj,2022-10-09T19:23:40.509Z,"45 km SE of Egegik, Alaska",earthquake,,0.6,,,automatic,ak,ak,"-156.7437,57.9823","Lake and Peninsula, Alaska, United States","{'county': 'Lake and Peninsula', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T19:20:18.290Z,36.6533,-115.8978,0.0,0.0,ml,8.0,321.93,0.053,0.134,nn,nn00848970,2022-10-10T22:07:18.716Z,"22 km WNW of Indian Springs, Nevada",earthquake,,0.0,0.11,3.0,reviewed,nn,nn,"-115.8978,36.6533","Nye County, Nevada, United States","{'county': 'Nye County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-09T18:43:51.348Z,38.4734,-117.9017,0.0,0.9,ml,11.0,159.66,0.203,0.137,nn,nn00848895,2022-10-09T18:47:47.908Z,Nevada,earthquake,,6.0,0.44,6.0,automatic,nn,nn,"-117.9017,38.4734","Finger Rock Road, Mineral County, Nevada, United States","{'road': 'Finger Rock Road', 'county': 'Mineral County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-09T18:31:02.992Z,65.4045,-144.9357,0.0,1.6,ml,,,,0.84,ak,ak022cyogbkr,2022-10-09T18:33:37.687Z,"19 km SSW of Central, Alaska",earthquake,,0.5,,,automatic,ak,ak,"-144.9357,65.4045","Unorganized Borough, Alaska, United States","{'county': 'Unorganized Borough', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T18:23:34.170Z,19.4536666870117,-155.735504150391,17.7700004577637,2.04999995,md,9.0,190.0,,0.200000003,hv,hv73172642,2022-10-09T18:26:32.200Z,"Island of Hawaii, Hawaii",earthquake,1.92,3.26999998,1.01999998,3.0,automatic,hv,hv,"-155.735504150391,19.4536666870117","Hawaiʻi County, Hawaii, United States","{'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-09T18:18:42.357Z,65.424,-144.5487,0.0,1.6,ml,,,,0.86,ak,ak022cyodmaz,2022-10-09T18:20:44.425Z,"20 km SE of Central, Alaska",earthquake,,0.5,,,automatic,ak,ak,"-144.5487,65.424","Central, Unorganized Borough, Alaska, United States","{'locality': 'Central', 'county': 'Unorganized Borough', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T18:15:45.550Z,33.615,-116.7065,14.71,1.09,ml,32.0,49.0,0.05256,0.13,ci,ci40358280,2022-10-11T21:14:06.490Z,"7km NNW of Anza, CA",earthquake,0.22,0.3,0.178,23.0,reviewed,ci,ci,"-116.7065,33.615","Table Mountain Truck Trail, Riverside County, California, United States","{'road': 'Table Mountain Truck Trail', 'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T18:09:04.130Z,32.5468333,-115.6438333,9.75,1.34,ml,18.0,202.0,0.1237,0.17,ci,ci40358272,2022-10-11T21:09:03.554Z,"7km WSW of Progreso, B.C., MX",earthquake,0.59,0.85,0.284,12.0,reviewed,ci,ci,"-115.6438333,32.5468333","Progreso, Municipio de Mexicali, Baja California, 21326, México","{'town': 'Progreso', 'county': 'Municipio de Mexicali', 'state': 'Baja California', 'ISO3166-2-lvl4': 'MX-BCN', 'postcode': '21326', 'country': 'México', 'country_code': 'mx'}",Baja California,México
2022-10-09T18:00:04.580Z,40.2138333,-124.1256667,12.95,1.41,md,16.0,155.0,0.05265,0.08,nc,nc73791491,2022-10-12T20:47:11.665Z,"18km SE of Petrolia, CA",earthquake,0.31,0.36,0.275,15.0,reviewed,nc,nc,"-124.1256667,40.2138333","Smith-Etter Road, Humboldt County, California, 95545, United States","{'road': 'Smith-Etter Road', 'county': 'Humboldt County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '95545', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T17:57:44.670Z,38.1085,-113.1736667,3.15,1.21,md,10.0,147.0,0.139,0.11,uu,uu60519857,2022-10-10T16:36:33.770Z,"24 km WSW of Minersville, Utah",earthquake,0.63,4.76,0.141,7.0,reviewed,uu,uu,"-113.1736667,38.1085","Iron County, Utah, United States","{'county': 'Iron County', 'state': 'Utah', 'ISO3166-2-lvl4': 'US-UT', 'country': 'United States', 'country_code': 'us'}",Utah,United States
2022-10-09T17:56:38.120Z,38.7970009,-122.7494965,0.91,1.97,md,31.0,72.0,0.008764,0.03,nc,nc73791486,2022-10-09T18:39:11.979Z,"2km NNE of The Geysers, CA",earthquake,0.19,0.37,0.02,9.0,automatic,nc,nc,"-122.7494965,38.7970009","Lake County, California, 96426, United States","{'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '96426', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T17:52:23.770Z,41.5523333,-112.943,5.51,1.13,ml,12.0,201.0,0.2597,0.11,uu,uu60519852,2022-10-10T16:31:54.060Z,"49 km WSW of Howell, Utah",earthquake,0.9,5.57,0.004,2.0,reviewed,uu,uu,"-112.943,41.5523333","Box Elder County, Utah, United States","{'county': 'Box Elder County', 'state': 'Utah', 'ISO3166-2-lvl4': 'US-UT', 'country': 'United States', 'country_code': 'us'}",Utah,United States
2022-10-09T17:51:16.290Z,33.488,-116.5018333,10.35,0.88,ml,28.0,58.0,0.07275,0.14,ci,ci40358264,2022-10-11T21:06:55.200Z,"18km ESE of Anza, CA",earthquake,0.22,0.39,0.14,20.0,reviewed,ci,ci,"-116.5018333,33.488","Riverside County, California, United States","{'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T17:46:51.340Z,48.3515,-120.28683333333332,2.84,0.55,ml,5.0,209.0,0.1563,0.16,uw,uw61877947,2022-10-10T05:12:06.050Z,"12 km W of Twisp, Washington",earthquake,1.08,13.71,0.0888442711889008,5.0,reviewed,uw,uw,"-120.28683333333332,48.3515","Okanogan County, Washington, United States","{'county': 'Okanogan County', 'state': 'Washington', 'ISO3166-2-lvl4': 'US-WA', 'country': 'United States', 'country_code': 'us'}",Washington,United States
2022-10-09T17:31:09.660Z,35.9038333,-84.155,8.07,2.51,md,30.0,38.0,0.1552,0.21,se,se60410946,2022-10-13T01:55:58.737Z,"2 km N of Farragut, Tennessee",earthquake,0.3,0.83,0.094,27.0,reviewed,se,se,"-84.155,35.9038333","I 40;I 75, Knoxville, Knox County, Tennessee, 37934, United States","{'road': 'I 40;I 75', 'city': 'Knoxville', 'county': 'Knox County', 'state': 'Tennessee', 'ISO3166-2-lvl4': 'US-TN', 'postcode': '37934', 'country': 'United States', 'country_code': 'us'}",Tennessee,United States
2022-10-09T17:21:35.839Z,31.61075916,-104.3798065,6.157275391,2.6,ml,21.0,64.0,0.1767284778,0.2,tx,tx2022tust,2022-10-10T05:42:58.376Z,"62 km S of Whites City, New Mexico",earthquake,1.331378266,2.315501002,0.2,25.0,reviewed,tx,tx,"-104.3798065,31.61075916","Culberson County, Texas, United States","{'county': 'Culberson County', 'state': 'Texas', 'ISO3166-2-lvl4': 'US-TX', 'country': 'United States', 'country_code': 'us'}",Texas,United States
2022-10-09T17:07:42.970Z,32.7723333,-115.696,10.54,1.52,ml,23.0,113.0,0.08261,0.17,ci,ci40358256,2022-10-11T21:02:40.761Z,"13km W of El Centro, CA",earthquake,0.27,0.67,0.315,22.0,reviewed,ci,ci,"-115.696,32.7723333","I 8, Dixieland, Imperial County, California, 92251, United States","{'road': 'I 8', 'town': 'Dixieland', 'county': 'Imperial County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '92251', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T16:58:46.321Z,38.1738,-117.8926,10.7,0.8,ml,8.0,170.94,0.063,0.1037,nn,nn00848894,2022-10-09T17:01:47.289Z,"30 km SE of Mina, Nevada",earthquake,,0.8,0.38,5.0,automatic,nn,nn,"-117.8926,38.1738","Esmeralda County, Nevada, United States","{'county': 'Esmeralda County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-09T16:57:31.780Z,33.2908333,-116.748,11.39,2.14,ml,60.0,22.0,0.05544,0.21,ci,ci40358248,2022-10-10T12:52:37.130Z,"6km NNE of Lake Henshaw, CA",earthquake,0.21,0.8,0.16,25.0,reviewed,ci,ci,"-116.748,33.2908333","San Diego County, California, United States","{'county': 'San Diego County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T16:53:14.922Z,35.79853439,-98.25776672,5.0,1.93,ml,13.0,160.218277,0.1299472302,1.454754074,ok,ok2022turu,2022-10-09T16:55:30.893Z,"13 km NE of Greenfield, Oklahoma",earthquake,6.658171685,,,9.0,automatic,ok,ok,"-98.25776672,35.79853439","E0840 Road, Blaine County, Oklahoma, United States","{'road': 'E0840 Road', 'county': 'Blaine County', 'state': 'Oklahoma', 'ISO3166-2-lvl4': 'US-OK', 'country': 'United States', 'country_code': 'us'}",Oklahoma,United States
2022-10-09T16:51:47.120Z,38.8411674,-122.8793335,2.26,0.86,md,9.0,94.0,0.004358,0.03,nc,nc73791471,2022-10-09T16:53:21.311Z,"13km ENE of Cloverdale, CA",earthquake,0.4,0.58,0.02,2.0,automatic,nc,nc,"-122.8793335,38.8411674","Sonoma County, California, United States","{'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T16:44:57.150Z,17.986,-66.8341666666667,15.47,2.44,md,11.0,181.0,,0.11,pr,pr71375788,2022-10-09T16:58:09.580Z,"1 km WSW of Indios, Puerto Rico",earthquake,0.4,0.38,0.0231292438131194,7.0,reviewed,pr,pr,"-66.8341666666667,17.986","Carretera 3335, Boca, Guayanilla, Puerto Rico, 09656, United States","{'road': 'Carretera 3335', 'suburb': 'Boca', 'city_district': 'Boca', 'town': 'Guayanilla', 'state': 'Puerto Rico', 'ISO3166-2-lvl4': 'US-PR', 'postcode': '09656', 'country': 'United States', 'country_code': 'us'}",Puerto Rico,United States
2022-10-09T16:43:06.234Z,63.1064,-150.9046,123.7,1.7,ml,,,,0.3,ak,ak022cync18k,2022-10-09T16:45:31.932Z,"63 km SE of Denali National Park, Alaska",earthquake,,1.0,,,automatic,ak,ak,"-150.9046,63.1064","Denali, Alaska, United States","{'county': 'Denali', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T16:43:03.058Z,61.5602,-152.8932,34.6,2.1,ml,,,,1.17,ak,ak022cync0yp,2022-10-09T16:44:53.461Z,"92 km WSW of Skwentna, Alaska",earthquake,,3.8,,,automatic,ak,ak,"-152.8932,61.5602","Matanuska-Susitna, Alaska, United States","{'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T16:38:04.963Z,-1.3796,-23.9039,10.0,6.2,mww,56.0,82.0,11.523,0.78,us,us6000isau,2022-10-10T16:41:06.361Z,central Mid-Atlantic Ridge,earthquake,10.9,1.86,0.052,35.0,reviewed,us,us,"-23.9039,-1.3796",,0,0,0
2022-10-09T16:32:31.281Z,61.7071,-150.0563,33.8,1.5,ml,,,,0.79,ak,ak022cyn9q9k,2022-10-09T16:34:45.751Z,"4 km SSW of Willow, Alaska",earthquake,,0.2,,,automatic,ak,ak,"-150.0563,61.7071","West Long Lake Road, Willow, Matanuska-Susitna, Alaska, 99688, United States","{'road': 'West Long Lake Road', 'town': 'Willow', 'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'postcode': '99688', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T16:28:39.840Z,35.5051667,-118.3943333,5.35,2.46,ml,46.0,28.0,0.1702,0.15,ci,ci40358240,2022-10-11T20:59:49.080Z,"13km SE of Bodfish, CA",earthquake,0.14,0.92,0.233,25.0,reviewed,ci,ci,"-118.3943333,35.5051667","Liebel Peak Trail (33E65), Burton Mill, Kern County, California, United States","{'road': 'Liebel Peak Trail (33E65)', 'hamlet': 'Burton Mill', 'county': 'Kern County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T16:26:12.018Z,38.0439,-118.3548,4.1,0.8,ml,8.0,235.19,0.239,0.0851,nn,nn00848892,2022-10-09T16:31:06.347Z,"27 km NNE of Benton, California",earthquake,,431.6,0.35,6.0,automatic,nn,nn,"-118.3548,38.0439","Mineral County, Nevada, United States","{'county': 'Mineral County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-09T16:19:08.663Z,-26.2583,-69.0772,114.215,4.2,mb,26.0,95.0,1.185,0.65,us,us6000isaj,2022-10-09T16:39:24.040Z,"97 km E of Diego de Almagro, Chile",earthquake,5.91,7.279,0.141,14.0,reviewed,us,us,"-69.0772,-26.2583","Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile","{'town': 'Diego de Almagro', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'ISO3166-2-lvl4': 'CL-AT', 'postcode': '1500000', 'country': 'Chile', 'country_code': 'cl'}",Región de Atacama,Chile
2022-10-09T16:11:36.750Z,17.9276666666667,-66.9423333333333,16.37,1.58,md,5.0,243.0,,0.05,pr,pr71375778,2022-10-09T16:23:41.110Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.61,0.85,0.018569927148844,4.0,reviewed,pr,pr,"-66.9423333333333,17.9276666666667","Playa Santa, Montalva, Guánica, Puerto Rico, 00647, United States","{'neighbourhood': 'Playa Santa', 'city_district': 'Montalva', 'town': 'Guánica', 'state': 'Puerto Rico', 'ISO3166-2-lvl4': 'US-PR', 'postcode': '00647', 'country': 'United States', 'country_code': 'us'}",Puerto Rico,United States
2022-10-09T16:03:31.730Z,35.6721667,-117.5653333,6.79,2.33,ml,30.0,58.0,0.1199,0.13,ci,ci40358232,2022-10-11T13:02:30.540Z,"12km ENE of Ridgecrest, CA",earthquake,0.2,0.66,0.195,25.0,reviewed,ci,ci,"-117.5653333,35.6721667","Magazine Road, San Bernardino County, California, United States","{'road': 'Magazine Road', 'county': 'San Bernardino County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T15:53:39.480Z,19.2376670837402,-155.410003662109,31.3199996948242,1.92999995,md,42.0,136.0,,0.129999995,hv,hv73172542,2022-10-09T15:56:45.520Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.53,0.810000002,1.00999999,15.0,automatic,hv,hv,"-155.410003662109,19.2376670837402","Hawaiʻi County, Hawaii, United States","{'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-09T15:53:01.613Z,38.6961,-118.4866,1.4,1.6,ml,19.0,94.9,0.074,0.1724,nn,nn00848886,2022-10-09T15:56:32.766Z,"22 km NNE of Hawthorne, Nevada",earthquake,,2.3,0.14,13.0,automatic,nn,nn,"-118.4866,38.6961","County Road 31, Mineral County, Nevada, United States","{'road': 'County Road 31', 'county': 'Mineral County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-09T15:52:06.870Z,35.9465,-97.87883333,6.5,2.29,ml,85.0,33.0,0.08908251897,0.18,ok,ok2022tupu,2022-10-10T13:54:43.750Z,"4 km SE of Dover, Oklahoma",earthquake,,0.4,0.17,26.0,reviewed,ok,ok,"-97.87883333,35.9465","Kingfisher County, Oklahoma, 73734, United States","{'county': 'Kingfisher County', 'state': 'Oklahoma', 'ISO3166-2-lvl4': 'US-OK', 'postcode': '73734', 'country': 'United States', 'country_code': 'us'}",Oklahoma,United States
2022-10-09T15:38:00.463Z,58.7208,-151.9867,43.8,3.1,ml,,,,0.56,ak,ak022cympfg7,2022-10-09T21:36:23.625Z,"70 km S of Port Graham, Alaska",earthquake,,0.4,,,reviewed,ak,ak,"-151.9867,58.7208","Alaska, United States","{'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T15:36:58.283Z,61.0765,-152.3658,126.9,2.0,ml,,,,0.91,ak,ak022cymp7lw,2022-10-09T15:38:56.227Z,"66 km W of Tyonek, Alaska",earthquake,,1.2,,,automatic,ak,ak,"-152.3658,61.0765","Kenai Peninsula, Alaska, United States","{'county': 'Kenai Peninsula', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T15:35:37.513Z,63.9562,-145.58,24.6,1.0,ml,,,,1.09,ak,ak022cymoyaf,2022-10-09T15:37:26.564Z,"1 km N of Fort Greely, Alaska",earthquake,,0.5,,,automatic,ak,ak,"-145.58,63.9562","Unorganized Borough, Alaska, United States","{'county': 'Unorganized Borough', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T15:07:55.960Z,38.8398323,-122.8775024,2.6,0.37,md,8.0,137.0,0.004917,0.01,nc,nc73791431,2022-10-09T15:09:30.107Z,"13km WNW of The Geysers, CA",earthquake,0.91,0.69,0.02,2.0,automatic,nc,nc,"-122.8775024,38.8398323","Sonoma County, CAL Fire Northern Region, California, United States","{'county': 'Sonoma County', 'state_district': 'CAL Fire Northern Region', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T15:03:35.500Z,61.3999,-146.7237,31.8,1.7,ml,,,,0.13,ak,ak022cymi37y,2022-10-09T15:04:50.810Z,"36 km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak,"-146.7237,61.3999","Copper River, Alaska, United States","{'county': 'Copper River', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-09T14:58:56.840Z,44.7863333,-110.7855,5.18,1.02,ml,11.0,113.0,0.04633,0.27,uu,uu60519842,2022-10-10T16:27:45.180Z,"22 km SSW of Mammoth, Wyoming",earthquake,1.21,2.53,0.319,2.0,reviewed,uu,uu,"-110.7855,44.7863333","Park County, Wyoming, United States","{'county': 'Park County', 'state': 'Wyoming', 'ISO3166-2-lvl4': 'US-WY', 'country': 'United States', 'country_code': 'us'}",Wyoming,United States
2022-10-09T14:49:44.960Z,17.9511666666667,-66.9865,10.3,1.93,md,6.0,213.0,,0.04,pr,pr71375738,2022-10-09T15:01:21.220Z,"6 km ESE of La Parguera, Puerto Rico",earthquake,0.46,0.73,0.0485625330253761,5.0,reviewed,pr,pr,"-66.9865,17.9511666666667","Reserva Natural de La Parguera, Calle La Montalva, Costa, Lajas, Puerto Rico, 00647, United States","{'leisure': 'Reserva Natural de La Parguera', 'road': 'Calle La Montalva', 'suburb': 'Costa', 'city_district': 'Costa', 'town': 'Lajas', 'state': 'Puerto Rico', 'ISO3166-2-lvl4': 'US-PR', 'postcode': '00647', 'country': 'United States', 'country_code': 'us'}",Puerto Rico,United States
2022-10-09T14:43:51.394Z,-19.0798,-177.3326,583.029,4.5,mb,28.0,86.0,2.885,0.36,us,us6000isa3,2022-10-09T15:24:18.040Z,Fiji region,earthquake,10.29,8.064,0.119,23.0,reviewed,us,us,"-177.3326,-19.0798",,0,0,0
2022-10-09T14:39:11.220Z,38.8356667,-122.7994995,1.86,0.85,md,12.0,63.0,0.007657,0.02,nc,nc73791426,2022-10-09T14:40:44.957Z,"7km WNW of Cobb, CA",earthquake,0.31,0.81,,1.0,automatic,nc,nc,"-122.7994995,38.8356667","Lake County, California, United States","{'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T14:34:24.260Z,32.8193333,-117.4505,17.52,1.7,ml,35.0,227.0,0.1894,0.12,ci,ci40358216,2022-10-11T20:53:13.226Z,"17km W of La Jolla, CA",earthquake,0.43,0.74,0.22,22.0,reviewed,ci,ci,"-117.4505,32.8193333",United States,"{'country': 'United States', 'country_code': 'us'}",,United States
2022-10-09T14:08:57.890Z,38.8146667,-122.7624969,2.11,0.9,md,14.0,110.0,0.01419,0.02,nc,nc73791406,2022-10-09T14:22:51.354Z,"4km WSW of Cobb, CA",earthquake,0.32,0.57,0.31,2.0,automatic,nc,nc,"-122.7624969,38.8146667","Cobb, Lake County, California, 96426, United States","{'town': 'Cobb', 'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '96426', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T14:07:06.970Z,37.8754997,-122.2143326,7.47,0.95,md,9.0,68.0,0.01683,0.08,nc,nc73791401,2022-10-09T14:08:45.631Z,"3km W of Orinda, CA",earthquake,0.38,0.81,0.07,6.0,automatic,nc,nc,"-122.2143326,37.8754997","De La Veaga Trail, Contra Costa County, California, 94563, United States","{'road': 'De La Veaga Trail', 'county': 'Contra Costa County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '94563', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-09T13:49:16.858Z,26.3151,128.13,27.94,4.7,mb,42.0,109.0,0.534,0.46,us,us6000is9x,2022-10-09T16:06:52.734Z,"25 km E of Katsuren-haebaru, Japan",earthquake,7.49,6.172,0.102,32.0,reviewed,us,us,"128.13,26.3151","うるま市, 沖縄県, 904-2292, 日本","{'city': 'うるま市', 'province': '沖縄県', 'ISO3166-2-lvl4': 'JP-47', 'postcode': '904-2292', 'country': '日本', 'country_code': 'jp'}",,日本
2022-10-09T13:48:32.878Z,31.63895725,-104.2323399,7.005639647999999,2.1,ml,17.0,73.0,0.1186642874,0.3,tx,tx2022tuls,2022-10-10T04:48:42.191Z,"55 km NW of Toyah, Texas",earthquake,1.104378972,1.758816879,0.2,16.0,reviewed,tx,tx,"-104.2323399,31.63895725","Rustler Springs Road, Culberson County, Texas, United States","{'road': 'Rustler Springs Road', 'county': 'Culberson County', 'state': 'Texas', 'ISO3166-2-lvl4': 'US-TX', 'country': 'United States', 'country_code': 'us'}",Texas,United States
2022-10-09T13:44:59.820Z,18.0246666666667,-65.5341666666667,15.99,2.28,md,5.0,252.0,,0.16,pr,pr71375723,2022-10-09T14:58:07.610Z,"10 km SW of Esperanza, Puerto Rico",earthquake,1.37,0.72,0.0273753292002699,4.0,reviewed,pr,pr,"-65.5341666666667,18.0246666666667","Puerto Rico, United States","{'state': 'Puerto Rico', 'ISO3166-2-lvl4': 'US-PR', 'country': 'United States', 'country_code': 'us'}",Puerto Rico,United States
2022-10-09T13:26:44.660Z,38.7588348,-122.7178345,1.33,0.86,md,8.0,116.0,0.006145,0.02,nc,nc73791396,2022-10-09T13:28:20.406Z,"3km SW of Anderson Springs, CA",earthquake,0.37,0.36,0.02,3.0,automatic,nc,nc,"-122.7178345,38.7588348","Castle Spring Road, Castle Rock Springs, Lake County, California, United States","{'road': 'Castle Spring Road', 'hamlet': 'Castle Rock Springs', 'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
